champion,skin_id,skin_name,chroma_id,name,colors,image,sourceUrl
Sion,14022,Blackfrost Sion,14026,Blackfrost Sion (Amethyst),"#9C68D7, #9C68D7",champions/Sion/images/chromas/blackfrost_sion_blackfrost_sion_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14026.png
Sion,14022,Blackfrost Sion,14027,Blackfrost Sion (Rose Quartz),"#E58BA5, #E58BA5",champions/Sion/images/chromas/blackfrost_sion_blackfrost_sion_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14027.png
Sion,14022,Blackfrost Sion,14028,Blackfrost Sion (Obsidian),"#27211C, #27211C",champions/Sion/images/chromas/blackfrost_sion_blackfrost_sion_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14028.png
Sion,14022,Blackfrost Sion,14029,Blackfrost Sion (Pearl),"#ECF9F8, #ECF9F8",champions/Sion/images/chromas/blackfrost_sion_blackfrost_sion_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14029.png
Sion,14030,High Noon Sion,14031,High Noon Sion (Ruby),"#D33528, #D33528",champions/Sion/images/chromas/high_noon_sion_high_noon_sion_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14031.png
Sion,14030,High Noon Sion,14032,High Noon Sion (Citrine),"#DF9117, #DF9117",champions/Sion/images/chromas/high_noon_sion_high_noon_sion_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14032.png
Sion,14030,High Noon Sion,14033,High Noon Sion (Emerald),"#2DA130, #2DA130",champions/Sion/images/chromas/high_noon_sion_high_noon_sion_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14033.png
Sion,14030,High Noon Sion,14034,High Noon Sion (Turquoise),"#73BFBE, #73BFBE",champions/Sion/images/chromas/high_noon_sion_high_noon_sion_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14034.png
Sion,14030,High Noon Sion,14035,High Noon Sion (Aquamarine),"#6ABBEE, #6ABBEE",champions/Sion/images/chromas/high_noon_sion_high_noon_sion_aquamarine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14035.png
Sion,14030,High Noon Sion,14036,High Noon Sion (Rose Quartz),"#E58BA5, #E58BA5",champions/Sion/images/chromas/high_noon_sion_high_noon_sion_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14036.png
Sion,14030,High Noon Sion,14037,High Noon Sion (Pearl),"#ECF9F8, #ECF9F8",champions/Sion/images/chromas/high_noon_sion_high_noon_sion_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14037.png
Sion,14030,High Noon Sion,14038,High Noon Sion (Obsidian),"#27211C, #27211C",champions/Sion/images/chromas/high_noon_sion_high_noon_sion_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14038.png
Sion,14030,High Noon Sion,14039,High Noon Sion (Nomad),"#95ECFF, #C33C3E",champions/Sion/images/chromas/high_noon_sion_high_noon_sion_nomad.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14039.png
Sion,14040,Cosmic Paladin Sion,14041,Cosmic Paladin Sion (Ruby),"#D33528, #D33528",champions/Sion/images/chromas/cosmic_paladin_sion_cosmic_paladin_sion_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14041.png
Sion,14040,Cosmic Paladin Sion,14042,Cosmic Paladin Sion (Turquoise),"#73BFBE, #73BFBE",champions/Sion/images/chromas/cosmic_paladin_sion_cosmic_paladin_sion_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14042.png
Sion,14040,Cosmic Paladin Sion,14043,Cosmic Paladin Sion (Catseye),"#FFEE59, #FFEE59",champions/Sion/images/chromas/cosmic_paladin_sion_cosmic_paladin_sion_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14043.png
Sion,14040,Cosmic Paladin Sion,14044,Cosmic Paladin Sion (Rose Quartz),"#E58BA5, #E58BA5",champions/Sion/images/chromas/cosmic_paladin_sion_cosmic_paladin_sion_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14044.png
Sion,14040,Cosmic Paladin Sion,14045,Cosmic Paladin Sion (Emerald),"#2DA130, #2DA130",champions/Sion/images/chromas/cosmic_paladin_sion_cosmic_paladin_sion_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14045.png
Sion,14040,Cosmic Paladin Sion,14046,Cosmic Paladin Sion (Obsidian),"#27211C, #27211C",champions/Sion/images/chromas/cosmic_paladin_sion_cosmic_paladin_sion_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14046.png
Sion,14040,Cosmic Paladin Sion,14047,Cosmic Paladin Sion (Pearl),"#ECF9F8, #ECF9F8",champions/Sion/images/chromas/cosmic_paladin_sion_cosmic_paladin_sion_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14047.png
Sion,14040,Cosmic Paladin Sion,14048,Cosmic Paladin Sion (Amethyst),"#9C68D7, #9C68D7",champions/Sion/images/chromas/cosmic_paladin_sion_cosmic_paladin_sion_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/14/14048.png
Vi,254002,Officer Vi,254006,Officer Vi (Pearl),"#ECF9F8, #ECF9F8",champions/Vi/images/chromas/officer_vi_officer_vi_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254006.png
Vi,254002,Officer Vi,254007,Officer Vi (Aquamarine),"#6ABBEE, #6ABBEE",champions/Vi/images/chromas/officer_vi_officer_vi_aquamarine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254007.png
Vi,254002,Officer Vi,254008,Officer Vi (Ruby),"#D33528, #D33528",champions/Vi/images/chromas/officer_vi_officer_vi_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254008.png
Vi,254002,Officer Vi,254009,Officer Vi (Emerald),"#2DA130, #2DA130",champions/Vi/images/chromas/officer_vi_officer_vi_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254009.png
Vi,254002,Officer Vi,254010,Officer Vi (Obsidian),"#27211C, #27211C",champions/Vi/images/chromas/officer_vi_officer_vi_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254010.png
Vi,254012,Heartbreaker Vi,254013,Heartbreaker Vi (Ruby),"#D33528, #D33528",champions/Vi/images/chromas/heartbreaker_vi_heartbreaker_vi_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254013.png
Vi,254012,Heartbreaker Vi,254014,Heartbreaker Vi (Rose Quartz),"#E58BA5, #E58BA5",champions/Vi/images/chromas/heartbreaker_vi_heartbreaker_vi_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254014.png
Vi,254012,Heartbreaker Vi,254015,Heartbreaker Vi (Catseye),"#FFEE59, #FFEE59",champions/Vi/images/chromas/heartbreaker_vi_heartbreaker_vi_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254015.png
Vi,254012,Heartbreaker Vi,254016,Heartbreaker Vi (Turquoise),"#73BFBE, #73BFBE",champions/Vi/images/chromas/heartbreaker_vi_heartbreaker_vi_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254016.png
Vi,254012,Heartbreaker Vi,254017,Heartbreaker Vi (Amethyst),"#9C68D7, #9C68D7",champions/Vi/images/chromas/heartbreaker_vi_heartbreaker_vi_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254017.png
Vi,254012,Heartbreaker Vi,254018,Heartbreaker Vi (Obsidian),"#27211C, #27211C",champions/Vi/images/chromas/heartbreaker_vi_heartbreaker_vi_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254018.png
Vi,254012,Heartbreaker Vi,254019,Heartbreaker Vi (Pearl),"#ECF9F8, #ECF9F8",champions/Vi/images/chromas/heartbreaker_vi_heartbreaker_vi_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254019.png
Vi,254020,PsyOps Vi,254021,PsyOps Vi (Ruby),"#D33528, #D33528",champions/Vi/images/chromas/psyops_vi_psyops_vi_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254021.png
Vi,254020,PsyOps Vi,254022,PsyOps Vi (Sandstone),"#DED6B0, #DED6B0",champions/Vi/images/chromas/psyops_vi_psyops_vi_sandstone.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254022.png
Vi,254020,PsyOps Vi,254023,PsyOps Vi (Obsidian),"#27211C, #27211C",champions/Vi/images/chromas/psyops_vi_psyops_vi_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254023.png
Vi,254020,PsyOps Vi,254024,PsyOps Vi (Rose Quartz),"#E58BA5, #E58BA5",champions/Vi/images/chromas/psyops_vi_psyops_vi_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254024.png
Vi,254020,PsyOps Vi,254025,PsyOps Vi (Turquoise),"#73BFBE, #73BFBE",champions/Vi/images/chromas/psyops_vi_psyops_vi_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254025.png
Vi,254020,PsyOps Vi,254026,PsyOps Vi (Hunter),"#B2D1E4, #3CABFF",champions/Vi/images/chromas/psyops_vi_psyops_vi_hunter.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254026.png
Vi,254020,PsyOps Vi,254027,PsyOps Vi (Granite),"#85827F, #85827F",champions/Vi/images/chromas/psyops_vi_psyops_vi_granite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254027.png
Vi,254020,PsyOps Vi,254028,PsyOps Vi (Tanzanite),"#54209B, #54209B",champions/Vi/images/chromas/psyops_vi_psyops_vi_tanzanite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254028.png
Vi,254030,Heartache Vi,254031,Heartache Vi (Ruby),"#D33528, #D33528",champions/Vi/images/chromas/heartache_vi_heartache_vi_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254031.png
Vi,254030,Heartache Vi,254032,Heartache Vi (Catseye),"#FFEE59, #FFEE59",champions/Vi/images/chromas/heartache_vi_heartache_vi_catseye.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254032.png
Vi,254030,Heartache Vi,254033,Heartache Vi (Peridot),"#B6E084, #B6E084",champions/Vi/images/chromas/heartache_vi_heartache_vi_peridot.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254033.png
Vi,254030,Heartache Vi,254034,Heartache Vi (Turquoise),"#73BFBE, #73BFBE",champions/Vi/images/chromas/heartache_vi_heartache_vi_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254034.png
Vi,254030,Heartache Vi,254035,Heartache Vi (Aquamarine),"#6ABBEE, #6ABBEE",champions/Vi/images/chromas/heartache_vi_heartache_vi_aquamarine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254035.png
Vi,254030,Heartache Vi,254036,Heartache Vi (Rose Quartz),"#E58BA5, #E58BA5",champions/Vi/images/chromas/heartache_vi_heartache_vi_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254036.png
Vi,254030,Heartache Vi,254037,Heartache Vi (Obsidian),"#27211C, #27211C",champions/Vi/images/chromas/heartache_vi_heartache_vi_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254037.png
Vi,254030,Heartache Vi,254038,Heartache Vi (Pearl),"#ECF9F8, #ECF9F8",champions/Vi/images/chromas/heartache_vi_heartache_vi_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254038.png
Vi,254039,Primal Ambush Vi,254040,Primal Ambush Vi (Ruby),"#D33528, #D33528",champions/Vi/images/chromas/primal_ambush_vi_primal_ambush_vi_ruby.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254040.png
Vi,254039,Primal Ambush Vi,254041,Primal Ambush Vi (Amethyst),"#9C68D7, #9C68D7",champions/Vi/images/chromas/primal_ambush_vi_primal_ambush_vi_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254041.png
Vi,254039,Primal Ambush Vi,254042,Primal Ambush Vi (Peridot),"#B6E084, #B6E084",champions/Vi/images/chromas/primal_ambush_vi_primal_ambush_vi_peridot.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254042.png
Vi,254039,Primal Ambush Vi,254043,Primal Ambush Vi (Sapphire),"#2756CE, #2756CE",champions/Vi/images/chromas/primal_ambush_vi_primal_ambush_vi_sapphire.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254043.png
Vi,254039,Primal Ambush Vi,254044,Primal Ambush Vi (Rose Quartz),"#E58BA5, #E58BA5",champions/Vi/images/chromas/primal_ambush_vi_primal_ambush_vi_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254044.png
Vi,254039,Primal Ambush Vi,254045,Primal Ambush Vi (Turquoise),"#73BFBE, #73BFBE",champions/Vi/images/chromas/primal_ambush_vi_primal_ambush_vi_turquoise.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254045.png
Vi,254039,Primal Ambush Vi,254046,Primal Ambush Vi (Obsidian),"#27211C, #27211C",champions/Vi/images/chromas/primal_ambush_vi_primal_ambush_vi_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254046.png
Vi,254039,Primal Ambush Vi,254047,Primal Ambush Vi (Pearl),"#ECF9F8, #ECF9F8",champions/Vi/images/chromas/primal_ambush_vi_primal_ambush_vi_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254047.png
Vi,254049,T1 Vi,254050,T1 Vi (Elite),"#BB363D, #BCBBC6",champions/Vi/images/chromas/t1_vi_t1_vi_elite.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/254/254050.png
Jinx,222002,Firecracker Jinx,222005,Firecracker Jinx (Pearl),"#ECF9F8, #ECF9F8",champions/Jinx/images/chromas/firecracker_jinx_firecracker_jinx_pearl.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/222/222005.png
Jinx,222002,Firecracker Jinx,222006,Firecracker Jinx (Obsidian),"#27211C, #27211C",champions/Jinx/images/chromas/firecracker_jinx_firecracker_jinx_obsidian.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/222/222006.png
Jinx,222002,Firecracker Jinx,222007,Firecracker Jinx (Aquamarine),"#6ABBEE, #6ABBEE",champions/Jinx/images/chromas/firecracker_jinx_firecracker_jinx_aquamarine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/222/222007.png
Jinx,222002,Firecracker Jinx,222008,Firecracker Jinx (Rose Quartz),"#E58BA5, #E58BA5",champions/Jinx/images/chromas/firecracker_jinx_firecracker_jinx_rose_quartz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/222/222008.png
Jinx,222002,Firecracker Jinx,222009,Firecracker Jinx (Citrine),"#DF9117, #DF9117",champions/Jinx/images/chromas/firecracker_jinx_firecracker_jinx_citrine.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/222/222009.png
Jinx,222002,Firecracker Jinx,222010,Firecracker Jinx (Amethyst),"#9C68D7, #9C68D7",champions/Jinx/images/chromas/firecracker_jinx_firecracker_jinx_amethyst.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/222/222010.png
Jinx,222002,Firecracker Jinx,222011,Firecracker Jinx (Emerald),"#2DA130, #2DA130",champions/Jinx/images/chromas/firecracker_jinx_firecracker_jinx_emerald.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/222/222011.png
Jinx,222002,Firecracker Jinx,222039,Firecracker Jinx (Golden Tiger),"#FF9D13, #B9FFC1",champions/Jinx/images/chromas/firecracker_jinx_firecracker_jinx_golden_tiger.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/222/222039.png
Jinx,222003,Zombie Slayer Jinx,222064,Zombie Slayer Jinx (Doom),"#E23129, #602E55",champions/Jinx/images/chromas/zombie_slayer_jinx_zombie_slayer_jinx_doom.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/222/222064.png
Jinx,222004,Star Guardian Jinx,222050,Star Guardian Jinx (Mythic),"#D02D9F, #6535B8",champions/Jinx/images/chromas/star_guardian_jinx_star_guardian_jinx_mythic.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/champion-chroma-images/222/222050.png
