champion,champion_id,skin_id,name,is_base,rarity,cost,availability,release,splash,tile,load_screen,sourceSplash,sourceTile,sourceLoad,voiceActor,set
Volibear,106,106003,Runeguard Volibear,False,kNoRarity,975,Available,2013-04-29,champions/Volibear/images/skins/runeguard_volibear_splash.jpg,champions/Volibear/images/skins/runeguard_volibear_tile.jpg,champions/Volibear/images/skins/runeguard_volibear_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin03/images/volibear_splash_centered_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin03/images/volibear_splash_tile_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin03/volibearloadscreen_3.jpg,David Sobolov,Otherroads
Volibear,106,106004,Captain Volibear,False,kNoRarity,750,Available,2014-11-28,champions/Volibear/images/skins/captain_volibear_splash.jpg,champions/Volibear/images/skins/captain_volibear_tile.jpg,champions/Volibear/images/skins/captain_volibear_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin04/images/volibear_splash_centered_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin04/images/volibear_splash_tile_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin04/volibearloadscreen_4.jpg,David Sobolov,Cops and Robbers
Volibear,106,106005,El Rayo Volibear,False,kNoRarity,750,Available,2016-06-01,champions/Volibear/images/skins/el_rayo_volibear_splash.jpg,champions/Volibear/images/skins/el_rayo_volibear_tile.jpg,champions/Volibear/images/skins/el_rayo_volibear_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin05/images/volibear_splash_centered_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin05/images/volibear_splash_tile_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin05/volibearloadscreen_5.jpg,David Sobolov,Luchador
Volibear,106,106006,The Thousand-Pierced Bear,False,kNoRarity,975,Available,2020-05-28,champions/Volibear/images/skins/the_thousand_pierced_bear_splash.jpg,champions/Volibear/images/skins/the_thousand_pierced_bear_tile.jpg,champions/Volibear/images/skins/the_thousand_pierced_bear_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin06/images/volibear_splash_centered_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin06/images/volibear_splash_tile_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin06/volibearloadscreen_6.jpg,David Sobolov,Coven
Volibear,106,106007,Duality Dragon Volibear,False,kEpic,1350,Available,2021-10-21,champions/Volibear/images/skins/duality_dragon_volibear_splash.jpg,champions/Volibear/images/skins/duality_dragon_volibear_tile.jpg,champions/Volibear/images/skins/duality_dragon_volibear_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin07/images/volibear_splash_centered_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin07/images/volibear_splash_tile_7.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin07/volibearloadscreen_7.jpg,David Sobolov,Dragonmancers
Volibear,106,106009,Prestige Duality Dragon Volibear,False,kMythic,Special,Rare,2021-10-21,champions/Volibear/images/skins/prestige_duality_dragon_volibear_splash.jpg,champions/Volibear/images/skins/prestige_duality_dragon_volibear_tile.jpg,champions/Volibear/images/skins/prestige_duality_dragon_volibear_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin09/images/volibear_splash_centered_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin09/images/volibear_splash_tile_9.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin09/volibearloadscreen_9.jpg,David Sobolov,Dragonmancers
Volibear,106,106019,Inkshadow Volibear,False,kEpic,1350,Available,2023-05-03,champions/Volibear/images/skins/inkshadow_volibear_splash.jpg,champions/Volibear/images/skins/inkshadow_volibear_tile.jpg,champions/Volibear/images/skins/inkshadow_volibear_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin19/images/volibear_splash_centered_19.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin19/images/volibear_splash_tile_19.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin19/volibearloadscreen_19.jpg,David Sobolov,Inkshadow
Volibear,106,106029,Spirit Blossom Springs Volibear,False,kEpic,1350,Available,2025-07-30,champions/Volibear/images/skins/spirit_blossom_springs_volibear_splash.jpg,champions/Volibear/images/skins/spirit_blossom_springs_volibear_tile.jpg,champions/Volibear/images/skins/spirit_blossom_springs_volibear_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin29/images/volibear_splash_centered_29.skins_volibear_skin29.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin29/images/volibear_splash_tile_29.skins_volibear_skin29.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/volibear/skins/skin29/volibearloadscreen_29.skins_volibear_skin29.jpg,David Sobolov,Spirit Blossom Springs
Tristana,18,18000,Tristana,True,kNoRarity,585,Available,2009-02-21,champions/Tristana/images/skins/tristana_splash.jpg,champions/Tristana/images/skins/tristana_tile.jpg,champions/Tristana/images/skins/tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/base/images/tristana_splash_centered_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/base/images/tristana_splash_tile_0.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/base/tristanaloadscreen.jpg,Elspeth Eastman,
Tristana,18,18001,Riot Girl Tristana,False,kNoRarity,Special,Limited,2009-12-15,champions/Tristana/images/skins/riot_girl_tristana_splash.jpg,champions/Tristana/images/skins/riot_girl_tristana_tile.jpg,champions/Tristana/images/skins/riot_girl_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin01/images/tristana_splash_centered_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin01/images/tristana_splash_tile_1.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin01/tristanaloadscreen_1.jpg,Elspeth Eastman,Riot
Tristana,18,18002,Earnest Elf Tristana,False,kNoRarity,520,Legacy,2009-12-31,champions/Tristana/images/skins/earnest_elf_tristana_splash.jpg,champions/Tristana/images/skins/earnest_elf_tristana_tile.jpg,champions/Tristana/images/skins/earnest_elf_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin02/images/tristana_splash_centered_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin02/images/tristana_splash_tile_2.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin02/tristanaloadscreen_2.jpg,Elspeth Eastman,Snowdown Showdown
Tristana,18,18003,Firefighter Tristana,False,kLegendary,1820,Legacy,2010-06-03,champions/Tristana/images/skins/firefighter_tristana_splash.jpg,champions/Tristana/images/skins/firefighter_tristana_tile.jpg,champions/Tristana/images/skins/firefighter_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin03/images/tristana_splash_centered_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin03/images/tristana_splash_tile_3.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin03/tristanaloadscreen_3.jpg,Elspeth Eastman,Day Job
Tristana,18,18004,Guerilla Tristana,False,kNoRarity,975,Legacy,2010-08-10,champions/Tristana/images/skins/guerilla_tristana_splash.jpg,champions/Tristana/images/skins/guerilla_tristana_tile.jpg,champions/Tristana/images/skins/guerilla_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin04/images/tristana_splash_centered_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin04/images/tristana_splash_tile_4.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin04/tristanaloadscreen_4.jpg,Elspeth Eastman,Commando
Tristana,18,18005,Buccaneer Tristana,False,kNoRarity,520,Available,2011-06-27,champions/Tristana/images/skins/buccaneer_tristana_splash.jpg,champions/Tristana/images/skins/buccaneer_tristana_tile.jpg,champions/Tristana/images/skins/buccaneer_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin05/images/tristana_splash_centered_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin05/images/tristana_splash_tile_5.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin05/tristanaloadscreen_5.jpg,Elspeth Eastman,Bilgewater: Burning Tides
Tristana,18,18006,Rocket Girl Tristana,False,kNoRarity,975,Available,2012-10-19,champions/Tristana/images/skins/rocket_girl_tristana_splash.jpg,champions/Tristana/images/skins/rocket_girl_tristana_tile.jpg,champions/Tristana/images/skins/rocket_girl_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin06/images/tristana_splash_centered_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin06/images/tristana_splash_tile_6.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin06/tristanaloadscreen_6.jpg,Elspeth Eastman,Silver Age
Tristana,18,18010,Dragon Trainer Tristana,False,kLegendary,1820,Available,2015-12-03,champions/Tristana/images/skins/dragon_trainer_tristana_splash.jpg,champions/Tristana/images/skins/dragon_trainer_tristana_tile.jpg,champions/Tristana/images/skins/dragon_trainer_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin10/images/tristana_splash_centered_10.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin10/images/tristana_splash_tile_10.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin10/tristanaloadscreen_10.jpg,Elspeth Eastman,Dragon World
Tristana,18,18011,Bewitching Tristana,False,kEpic,1350,Legacy,2016-10-19,champions/Tristana/images/skins/bewitching_tristana_splash.jpg,champions/Tristana/images/skins/bewitching_tristana_tile.jpg,champions/Tristana/images/skins/bewitching_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin11/images/tristana_splash_centered_11.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin11/images/tristana_splash_tile_11.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin11/tristanaloadscreen_11.jpg,Elspeth Eastman,Bewitching
Tristana,18,18012,Omega Squad Tristana,False,kEpic,1350,Available,2017-07-26,champions/Tristana/images/skins/omega_squad_tristana_splash.jpg,champions/Tristana/images/skins/omega_squad_tristana_tile.jpg,champions/Tristana/images/skins/omega_squad_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin12/images/tristana_splash_centered_12.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin12/images/tristana_splash_tile_12.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin12/tristanaloadscreen_12.jpg,Elspeth Eastman,Omega Squad
Tristana,18,18024,Little Demon Tristana,False,kEpic,1350,Available,2019-05-30,champions/Tristana/images/skins/little_demon_tristana_splash.jpg,champions/Tristana/images/skins/little_demon_tristana_tile.jpg,champions/Tristana/images/skins/little_demon_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin24/images/tristana_splash_centered_24.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin24/images/tristana_splash_tile_24.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin24/tristanaloadscreen_24.jpg,Elspeth Eastman,Demonic
Tristana,18,18033,Pengu Cosplay Tristana,False,kEpic,1350,Available,2020-04-01,champions/Tristana/images/skins/pengu_cosplay_tristana_splash.jpg,champions/Tristana/images/skins/pengu_cosplay_tristana_tile.jpg,champions/Tristana/images/skins/pengu_cosplay_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin33/images/tristana_splash_centered_33.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin33/images/tristana_splash_tile_33.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin33/tristanaloadscreen_33.jpg,Elspeth Eastman,Definitely Not
Tristana,18,18040,Hextech Tristana,False,kMythic,Special,Rare,2021-09-09,champions/Tristana/images/skins/hextech_tristana_splash.jpg,champions/Tristana/images/skins/hextech_tristana_tile.jpg,champions/Tristana/images/skins/hextech_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin40/images/tristana_splash_centered_40.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin40/images/tristana_splash_tile_40.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin40/tristanaloadscreen_40.jpg,Elspeth Eastman,Hextech
Tristana,18,18041,Firecracker Tristana,False,kEpic,1350,Legacy,2022-01-26,champions/Tristana/images/skins/firecracker_tristana_splash.jpg,champions/Tristana/images/skins/firecracker_tristana_tile.jpg,champions/Tristana/images/skins/firecracker_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin41/images/tristana_splash_centered_41.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin41/images/tristana_splash_tile_41.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin41/tristanaloadscreen_41.jpg,Elspeth Eastman,Lunar Revel: Firecracker
Tristana,18,18051,Spirit Blossom Tristana,False,kEpic,1350,Available,2022-10-06,champions/Tristana/images/skins/spirit_blossom_tristana_splash.jpg,champions/Tristana/images/skins/spirit_blossom_tristana_tile.jpg,champions/Tristana/images/skins/spirit_blossom_tristana_load.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin51/images/tristana_splash_centered_51.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin51/images/tristana_splash_tile_51.jpg,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/characters/tristana/skins/skin51/tristanaloadscreen_51.jpg,Elspeth Eastman,Spirit Blossom
