id,name,plaintext,description,gold_total,gold_base,gold_sell,purchasable,tags,stats,image,sourceUrl
663039,Atma's Reckoning,,"500 Health 20% Critical Strike Chance Big Hands Gain 0-30% Critical Strike Chance, scaling with your bonus Health .",2500,2500,1250,True,"Health, CriticalStrike, Lane","FlatHPPoolMod:500, FlatCritChanceMod:0.2",images/items/atma_s_reckoning_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3005_fighter_t3_atmasreckoning.png
663056,Demon King's Crown,,"Supremacy Increases your Health, Armor, Magic Resist, Attack Damage, Ability Power, Attack Speed, and Ability Haste by 20%, increased by 0% perTakedown and -3% per Death after acquiring this item.",2500,2500,1000,True,"Health, Armor, Damage, AttackSpeed, SpellDamage, MagicResist, AbilityHaste",,images/items/demon_king_s_crown_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3056_demonkingscrown.png
663058,Shield of Molten Stone,,"250 Health 80 Armor Immovable as the Earth Increase your armor by 20%, and gain Block Chance based on your Armor.",2500,2500,1000,True,"Health, Armor","FlatHPPoolMod:250, FlatArmorMod:80",images/items/shield_of_molten_stone_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3058_shieldofmoltenstone.png
663059,Cloak of Starry Night,,"250 Health 60 Magic Resist Limitless as the Stars Increase your Magic Resist by 10%. Reduce all damage you take from non-Basic Attack sources by a percentage, scaling with your Magic Resist up to a cap of 25%.",2500,2500,1000,True,"Health, SpellBlock","FlatSpellBlockMod:60, FlatHPPoolMod:250",images/items/cloak_of_starry_night_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3059_cloakofstarrynight.png
663060,Sword of the Divine,,"90 Adaptive Force 50% Critical Strike Chance Excoriate Each Critical strike deals random bonus Critical Strike Damage , scaling up to 50% of your Critical Strike Chance.",2500,2500,1000,True,"Damage, CriticalStrike, SpellDamage",FlatCritChanceMod:0.5,images/items/sword_of_the_divine_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3131_fighter_t3_swordofthedivine.png
663064,Veigar's Talisman of Ascension,,"Gain 100% Extra Experience Offers no stats, and cannot be sold... ...But will be worth it if you reach Level 30.",900,900,0,True,,,images/items/veigar_s_talisman_of_ascension.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3064_talismanofascension.png
6631,Stridebreaker,,40 Attack Damage 25% Attack Speed 450 Health Cleave Attacks deal physical damage to nearby enemies. Breaking Shockwave Deal physical damage and Slow nearby enemies by 35%. Gain 35% decaying Move Speed per champion hit for 3 seconds.,3300,750,2310,True,"Health, Damage, AttackSpeed, Slow","FlatHPPoolMod:450, FlatPhysicalDamageMod:40, PercentAttackSpeedMod:0.25",images/items/stridebreaker_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6631_fighter_t4_stridebreaker.png
663146,Hextech Gunblade,,"90 Ability Power 45 Attack Damage 15% Omnivamp ACTIVE (0s) Lightning Bolt Shocks the target enemy champion, dealing  magic damage and slowing them by 40% for 2 seconds.",2500,2500,1250,True,"Damage, LifeSteal, SpellDamage, Active, SpellVamp","FlatMagicDamageMod:90, FlatPhysicalDamageMod:45",images/items/hextech_gunblade_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3146_hextechgunblade.png
663172,Zephyr,,"40% Attack Speed 8% Move Speed 25 Ability Haste 20% Tenacity Like the Wind Gain 5% Move Speed On-Hit for 6 seconds, stacking up to 25% Move Speed. Tenacity reduces the duration of Stun , Slow , Taunt , Fear , Silence , Blind , Polymorph and Immobilizing effects. It has no effect on Airborne or Suppression .",2500,2500,1250,True,"AttackSpeed, CooldownReduction, OnHit, NonbootsMovement, Tenacity","PercentAttackSpeedMod:0.4, PercentMovementSpeedMod:0.08",images/items/zephyr_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3172_zephyr.png
663193,Gargoyle Stoneplate,,55 Armor 55 Magic Resist 10 Ability Haste 8% Move Speed Active - Unbreakable: Gain a Shield that decays and grow in size.,2500,2500,1000,True,"SpellBlock, Armor, Active, CooldownReduction, AbilityHaste","FlatSpellBlockMod:55, FlatArmorMod:55, PercentMovementSpeedMod:0.08",images/items/gargoyle_stoneplate_4.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/3193_tank_t3_gargoylestoneplate.png
6632,Divine Sunderer,,"40 Attack Damage 300 Health 20 Ability Haste Spellblade: After using an Ability, your next Attack is enhanced with an additional + {{ Item_Melee_Ranged_Split_B }} target max Health physical damage {{ Item_Cooldown }}. If the target is a champion, also heal for 55% of the premitigation damage . {{ Item_Mythic_Passive }} 3% Armor Penetration and 3% Magic Penetration. Spellblade deals  min damage to units, but no more than  damage to Monsters. {{ Item_Melee_Ranged_Rules }}",3450,700,2415,False,"Health, Damage, CooldownReduction, OnHit, MagicPenetration, ArmorPenetration, AbilityHaste","FlatHPPoolMod:300, FlatPhysicalDamageMod:40",images/items/divine_sunderer_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6632_fighter_t4_divinedevourer.png
664011,Sword of Blossoming Dawn,,"35 Ability Power 150 Health 10% Heal and Shield Power 10 Ability Haste Effervescence Gain +1% Attack Speed for every 1% Heal and Shield Power you have. Peppermint On-Hit , heal the lowest health ally champion near you for , prioritizing lower health allies.",2500,2500,1250,True,"Health, SpellDamage, CooldownReduction, OnHit, AbilityHaste","FlatHPPoolMod:150, FlatMagicDamageMod:35",images/items/sword_of_blossoming_dawn_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4011_swordofblossomingdawn.png
664403,The Golden Spatula,,"90 Attack Damage 125 Ability Power 30% Attack Speed 25% Critical Strike Chance 250 Health 10 Armor 10 Magic Resist 250 Mana 20 Ability Haste 10% Life Steal 100% Base Health Regen 100% Base Mana Regen ""It must do something... Declined, it does EVERYTHING""",2500,2500,1750,False,"Health, SpellBlock, HealthRegen, Armor, Damage, CriticalStrike, AttackSpeed, LifeSteal, SpellDamage, Mana, ManaRegen, CooldownReduction, NonbootsMovement","FlatSpellBlockMod:10, FlatMPPoolMod:250, FlatHPPoolMod:250, FlatMagicDamageMod:125, FlatArmorMod:10, FlatCritChanceMod:0.25, FlatPhysicalDamageMod:90, PercentAttackSpeedMod:0.3, PercentLifeStealMod:0.1",images/items/the_golden_spatula_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4403_goldenspatula.png
664644,Crown of the Shattered Queen,,"65 Ability Power 250 Health 600 Mana 15 Ability Haste Safeguard You are Safeguarded , reducing incoming champion damage by 40%. Safeguard persists for 3 seconds after taking champion damage. (0s). Item Cooldown is restarted when damage is taken from champions.",2500,2500,1000,True,"Health, SpellDamage, Mana, AbilityHaste","FlatMPPoolMod:600, FlatHPPoolMod:250, FlatMagicDamageMod:65",images/items/crown_of_the_shattered_queen_4.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/4644_crown.png
6653,Liandry's Torment,"Charge up in combat to deal high damage over time, especially against durable enemies","60 Ability Power 300 Health Torment Damaging Abilities burn enemies for 2% max Health magic damage per second for 3 seconds. Suffering For each second in combat with enemy champions, deal 2% bonus damage, up to 6%.",3000,800,2100,True,"Health, SpellDamage","FlatHPPoolMod:300, FlatMagicDamageMod:60",images/items/liandry_s_torment.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6653_mage_t4_liandrysanguish.png
6655,Luden's Companion,"High burst damage, good against fragile foes","100 Ability Power 600 Mana 10 Ability Haste Fire Damaging Abilities fire 6 Shots that deal bonus magic damage to the target and nearby enemies. Remaining Shots fire on the primary target, dealing 20% damage.",2750,450,1925,True,"SpellDamage, Mana, CooldownReduction, AbilityHaste","FlatMPPoolMod:600, FlatMagicDamageMod:100",images/items/luden_s_companion_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6655_casterscompanion.png
6656,Everfrost,,"70 Ability Power 250 Health 600 Mana 20 Ability Haste Mythic Passive: Grants all other Legendary items 10 Ability Power. Active - Glaciate: Deal damage in a cone, Slowing enemies hit. Enemies at the center of the cone are Rooted instead.",2865,465,2006,False,"Health, SpellDamage, Mana, Active, CooldownReduction, Slow, AbilityHaste","FlatMPPoolMod:600, FlatHPPoolMod:250, FlatMagicDamageMod:70",images/items/everfrost_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6656_mage_t4_everfrost.png
6657,Rod of Ages,,"45 Ability Power 350 Health 500 Mana Timeless This item gains 10 Health , 30 Mana and 3 Ability Power every 60 seconds up to 10 times. Upon reaching max stacks, gain a level. Eternity Taking damage from champions restores 10% of the damage as Mana . Casting an ability heals for 25% of Mana spent.",2600,450,1820,True,"Health, HealthRegen, SpellDamage, Mana, ManaRegen","FlatMPPoolMod:500, FlatHPPoolMod:350, FlatMagicDamageMod:45",images/items/rod_of_ages_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6657_mage_t4_rodofages.png
6660,Bami's Cinder,,"150 Health 5 Ability Haste Immolate After taking or dealing damage, deal magic damage to nearby enemies for 3 seconds.",900,250,630,True,"Health, AbilityHaste",FlatHPPoolMod:150,images/items/bami_s_cinder.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6660_tank_t2_bamiscinder.png
6662,Iceborn Gauntlet,"High Magic Resist.Passively slow nearby enemies. When spells are cast near you, release a wave of energy that damages and slows.","300 Health 50 Armor 15 Ability Haste Spellblade After using an Ability, your next Attack deals bonus physical damage On-Hit and creates a frost field for 2s that Slows .",2900,800,2030,True,"Health, Armor, CooldownReduction, Slow, OnHit, AbilityHaste","FlatHPPoolMod:300, FlatArmorMod:50",images/items/iceborn_gauntlet_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6662_tank_t3_iceborngauntlet.png
6664,Hollow Radiance,Immobilize enemies to gain a shield. Activate to run faster at opponents.,"400 Health 40 Magic Resist 10 Ability Haste 100% Base Health Regen Immolate After taking or dealing damage, deal magic damage per second to nearby enemies for 3 seconds. Desolate Killing an enemy deals magic damage around them.",2800,650,1960,True,"Health, SpellBlock, HealthRegen, Aura, MagicResist, AbilityHaste","FlatSpellBlockMod:40, FlatHPPoolMod:400",images/items/hollow_radiance_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6664_hollowradiance.png
6665,"Jak'Sho, The Protean",,"350 Health 45 Armor 45 Magic Resist Voidborn Resilience After 5 seconds of champion combat, increase your bonus Armor and Magic Resist by 30% until end of combat.",3200,650,2240,True,"Health, SpellBlock, Armor, MagicResist","FlatSpellBlockMod:45, FlatHPPoolMod:350, FlatArmorMod:45",images/items/jak_sho_the_protean_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6665_tank_t4_jakshotheprotean.png
6667,Radiant Virtue,,"350 Health 30 Armor 30 Magic Resist 10 Ability Haste Guiding Light: Upon casting your Ultimate you Transcend, increasing your Max Health by 12.5% for 9s. While Transcended you and allies within 1200 range of you heal for 10% of your max Health over the duration (90(0s)). Mythic Passive: Grants all other Legendary items 75 Health.",2600,600,1820,False,"Health, SpellBlock, Armor, Aura, CooldownReduction, AbilityHaste","FlatSpellBlockMod:30, FlatHPPoolMod:350, FlatArmorMod:30",images/items/radiant_virtue_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6667_tank_t4_radiantvirtue.png
6670,Noonquiver,,15 Attack Damage 20% Critical Strike Chance,1300,350,910,True,"Damage, CriticalStrike","FlatCritChanceMod:0.2, FlatPhysicalDamageMod:15",images/items/noonquiver.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6670_marksman_t2_noonquiver.png
6671,Galeforce,,"50 Attack Damage 15% Attack Speed 20% Critical Strike Chance 7% Move Speed Mythic Passive: Grants all other Legendary items 5 Attack Damage. Maximum missile damage dealt when enemy Health is below 25%. Cloudburst's dash cannot pass through terrain. Active - Cloudburst: Dash in target direction, firing three missiles at the lowest Health enemy near your destination. Deals physical damage, increased against low Health targets.",3500,650,2450,False,"Damage, CriticalStrike, AttackSpeed, Active, NonbootsMovement","FlatCritChanceMod:0.2, FlatPhysicalDamageMod:50, PercentAttackSpeedMod:0.15, PercentMovementSpeedMod:0.07",images/items/galeforce_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6671_marksman_t4_galeforce.png
667101,Gambler's Blade,,"55 Adaptive Force 10 Ability Haste 15 Lethality 15 Magic Penetration 15% Move Speed Playing for Time Champion takedowns while using Gambler's Blade delays Doom-boss Veigar's arrival by an additional 10 seconds. Deaths while carrying the Blade accelerate it by 10 seconds. (Will not lose time past the 14:30 minute mark) Double Down Champion takedowns grant a stack, each granting 10 bonus gold on kill. Also take 5% increased damage per stack. Lose all stacks on death.",2500,2500,0,True,"Damage, NonbootsMovement, MagicPenetration, ArmorPenetration, AbilityHaste",PercentMovementSpeedMod:0.15,images/items/gambler_s_blade_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7101_gamblers_blade.png
667109,Cruelty,,"60 Ability Power 25 Armor 25 Magic Resist Watch Them Fall On Immobilize or Grounding an enemy champion, summon a comet above them. The comet lands after 1 second, dealing additional magic damage in the area. This effect has a 6s cooldown per target per spell cast.",2500,2500,1000,True,"Armor, SpellDamage, MagicResist","FlatSpellBlockMod:25, FlatMagicDamageMod:60, FlatArmorMod:25",images/items/cruelty_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/6035_fighter_t3_silvermeredawn.png
667112,Flesheater,,"55 Adaptive Force 500 Health Hack the Meat Dealing damage shreds 3 Armor and Magic Resist for 5 seconds, stacking up to 10 times. Applying stacks has a 1 second cooldown per Ability. Cannibalize On Champion Takedown, Heal yourself and your ally for 18% of the Target's Max Health .",2500,2500,1000,True,"Damage, SpellDamage, MagicPenetration, ArmorPenetration",FlatHPPoolMod:500,images/items/flesheater_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/assets/items/icons2d/7112_flesheater.png
